SMILES,des_gap,pred_gap,Err_pred_des
CC(=N)CCC1=CC=NC=CC1(C)CCO,5.6244,4.011689,0.286734729731848
C=CC=C(C)POC[PH](=O)CC=C,5.6325,4.0163097,0.286940126380971
CCC1CNCCCCC(C)CCC1C,5.8367,7.514331,0.287427975388942
O=C1C=CN=CC=C(O)N=NN=NC=C1,3.1127,2.2095418,0.290152665647849
CC=CCCCCCCCOC(CCC)CCO,5.3713,6.933063,0.290760715328304
OOc1cc2cccccccccnc1-2,3.469,2.4472406,0.294540042937678
CC1=CCCCNC(C)CSCC1=S,5.7872,4.079917,0.295010202854485
CC1C=CC=CN(C=O)CC2=C=CC2C(=O)C1,5.1781,3.6481125,0.295472753427573
C#CCCCCOC(C)(O)C(C)O,6.2276,8.080452,0.29752263557904
C=CCCC(=N)C(O)CCC1=CC=C1,5.3689,3.7702098,0.2977686696947
CC1N(CC(C)(C)C)CCC1(N)N,5.4133,7.0262737,0.297964961745514
CCNCC1=CSC=Cc2c[nH]cccccc21,3.4962,2.4499366,0.299257299827906
