SMILES,DFT_gap
OC(C(F)(F)F)CC,9.965085
CCCC(C2CCC2)C,9.965085
OC(C(F)(F)F)CCC,9.963181
C1CCCC3CCCC3C1(F)F,9.962908
C1CC1CCC,9.962636
CC2CC(C)C(C)(C)C2,9.962364
CC(C)(C)C1CCC1C(F)F,9.962092
CCC2CCC2(F)F,9.96182
CCCC(CCC)CC,9.961548
CCC3CCC3CC,9.961276
CCCCCCCCC(CCC)CCCC,9.961276
CCCC3CCC3CC,9.960732
CCCCC(CCCC3CCC3)CCC,9.960459
FCC1CC(C1)C(C)CF,9.959915
CCCC2C(C)CCC2,9.958827
CCCCCC(CC)CCCC(C)CCC,9.957194
CCCCCCCC(CCC)CCCCC,9.954201
C1CC23CC4C2C1C43,9.953929
CC(C)C(C)(C)C(C)C(F)F,9.953384
CC(C)C1C2CC1C2C,9.953112
CCCC2(C)CCCC2(F)F,9.952568
C1CC(CC3CCC3)C1,9.95148
C1CC(C1)CC1CCC1,9.95148
FCC2CCCC3CCC32F,9.951208
CC(C)CC1CC(C1)C(F)F,9.950391
FCC2CC(C)C(C)(C)C2F,9.950391
CC12CCCC3C1CC32,9.950119
CCCCC(CCC3CCCC3)CCC,9.950119
CC1C2CC3C1CC23,9.949031
CC2C3CC4C2CC34,9.949031
CCCCCCCCCCCCCC(C)CCCC,9.949031
CCCCC1CC(C1)C,9.948486
CC1CC(CCCC)C1,9.948486
CC1CCCC1C(C)C,9.94767
FCC(C)C2CC3CC2C3F,9.94767
FCC1CCCCCCC1,9.94631
CCCC34CCC(C3)C4,9.945493
CC1C2CC1C(C)(C)C2,9.945221
CCCCCCCCC(C)CCCCCCCC,9.944677
FCCCC34CCC(C3)C4F,9.944133
FCCCC3CCC3(C)CF,9.94386
CCCC2C3CC2C3C,9.943588
CC(C)C1CCCCC1(F)F,9.941684
C1CCC2C3CC2C3C1,9.940595
FCC1CC3CCC1C3CF,9.939507
CCC1(CC)C2CC1C2,9.938962
CC(C)C2CCC2,9.938418
FCC(C)CC3CCCC3F,9.937602
CCCCCCCCCCCC(C)CCCCCC,9.936786
CC1CC3C4CC3C1C4,9.936241
CC2CC3C4CC3CC42,9.936241
CC1CC2C3CC1C2C3,9.936241
CCC2CCCC3CCCC32,9.934609
CC(C)C2CCCCC2,9.934064
FCC2C3CCCC3CC2F,9.933248
C1CCC1C1C3CC1C3,9.932976
CCC12CC(C1)C2C,9.932976
CCCCC3C(CC3)C,9.932432
CCCCCCCCCCCCCC(C)CCCCC,9.931071
CC1CCCC1(C)CC,9.930799
CC1C2C(C)C1C21CC1,9.930527
CCCC23CC(C2)C3C,9.930527
FCC12CCCC1CCC2F,9.929711
C1CC2CCCC2C1(F)F,9.92835
C1CCCC3CCC3C1(F)F,9.927262
FCC2CC3CCCC3C2F,9.926989
CCCC2(C)CCC2(F)F,9.92454
FCC1(C)CCC1C(C)CF,9.92454
C1CCC2(C1)CCC2(F)F,9.924268
FCC(C)C2CCC2CCF,9.92318
CC(C)CC2CCCC2(F)F,9.922908
CCCCCCCCC(CC)CCCCCCCC,9.922636
CC1C2CC1C21CCC1,9.921275
CC1(C)CC1C(F)(F)F,9.921275
FCC1CC3CC1CC3CF,9.921003
FCC(CC3CCC3)CCF,9.920459
C1CC2CC3CC2(C1)C3,9.920187
CC1C2CC3CC2CC31,9.919914
CCCCC2CCC2CC,9.91937
CCCC3CC(CC)C3,9.918826
CCCC2CC(CC)C2,9.918554
CCCC1CC(C1)CC,9.918554
CCCCCCCC(CCCC)CCC(C)CC,9.91801
CCC2(C)CCC2C,9.91801
FCC1CCC3C1CCC3F,9.917193
CC(C)C(C)C2CCC2,9.916921
CCC2CC3CC2(C)C3(F)F,9.915016
C1CCC1CC1CCC1,9.914472
CCCCCCCCCCCCCCCCC(CC)CC,9.912567
CCC(C)(C)CC(C)F,9.912023
CC(C)C1CCC1CC(F)F,9.912023
CCCC3CCCCC3,9.912023
FCC1(C)CCC(C)(C)C1F,9.911479
CC(C)C12CC(C)(C1)C2,9.910935
CCC(C23CC(C2)C3)C,9.910118
FCC12CC3CCC1C3C2F,9.910118
FC(F)(F)C1CO1,9.908486
CCCCC2CCC2CCC(F)F,9.907125
CC12CC34CCC(C13)C24,9.906853
C1CC2C3CCCC23C1,9.906853
CC(C)C12CC(C)(C1)C2(F)F,9.906309
CC1(C(F)(F)F)CO1,9.906309
CCC2CCC2C,9.905492
CC1(C)C2CC3C2CC31,9.903588
C1CCCC(CCC3CCCC3)CCC1(F)F,9.903316
CCC1CCC12CCC2,9.903043
CC(C)(C)C1C2CC1C2,9.902499
CCCC1(C)C2CC1C2,9.901955
CCCC2(C)C3CC2C3,9.901683
FCC1(C)CCCC1(C)CF,9.901683
CCCC2(CCCC2)C,9.901683
CCCC2(C)CCCC2,9.901411
CCCC12CC(C1)C2C,9.901139
CCCCC1CCC(CC)C1CC,9.901139
CCCC2(CC)CCC2(F)F,9.901139
CCCC3(C)CCCC3,9.900866
CCCC3C4CC3(C)C4,9.899778
FCC1CCC1C1CCC1F,9.899506
CCC2C3CC2(C)C3C,9.898417
CCC1C2CC1(C)C2C,9.898417
CC(C)C12CC3C1CC32,9.897873
CC(C)CC3CCC3,9.897873
CCC2CCC(C)C2,9.897601
CCCC3CC3,9.897329
FCC1(C)C2CCC1CC2F,9.897057
FC(F)(F)CC1CO1,9.896513
C1CCC2(C1)C1CC2C1,9.896241
CC1C2C3C(C)C2(C)C13,9.895968
CC12CC3C1CC32C,9.895424
C1CCC(CCC)CC1(F)F,9.895152
CCC2CC(CCC)C2,9.895152
CC1CC(C1)C(C)C,9.895152
CC(O)C(F)(F)F,9.894608
C1CCC1C1CCC1,9.894608
C1CC1C1C2CC1C2,9.894336
C1CC1C1C3CC1C3,9.894336
CCC1(C)C2C3CC2C31,9.892703
CCC1CCC2CC(C)CC12,9.892431
CCC1(C(F)(F)F)CO1,9.891887
CC1CCCCCCCCCC1C,9.890526
CCCC3CC(C3)CC,9.888621
CCCC2CC(C2)CC,9.888621
FCC2CC(C)CCC2CF,9.887533
CC(C)C1C2CC1(C)C2(F)F,9.887261
CC1C2CC3CC2C31,9.887261
C1CC2CC(C1)C2(F)F,9.887261
FCCCC3CC(CC)C3F,9.886989
CCCCCCCCCCCC(CCC)CCCCC,9.886717
CC(CC3CCC3)CC,9.886172
CCCC3C4CC3CC4,9.885628
CC1CC(C)CC1(C)C,9.885356
FCCCC3(C)CCC3F,9.88454
CCCC(C2CCCC2)CC(F)F,9.883179
FCC1CCCCC(C1)CF,9.882907
C1CCC(CCCCC)CC1(F)F,9.882635
FCC12CC3C1CC3(C)C2F,9.882091
CC2CCCC(C)C2,9.880458
CC2CC3CCCC3C2,9.880458
FCCCC(C)(C)C(C)CF,9.880186
CCCC(C)CCCC(CC)CCCCCCF,9.880186
C1CCC2(C1)CCCC2(F)F,9.879097
CC(C)CC2CCC2,9.878553
C1CC2(C1)CC1CC2C1,9.878281
FCC1(C)C2C3CC2C31CF,9.878009
CC1CCCCC1CC,9.875832
CCCC3CCC3C,9.875832
C1CCCC1C1CCC1,9.87556
CC2CCCCCCC2,9.875288
CCC(CC)C2CCC2,9.875016
CC(C)C1(C)CCC1C(F)F,9.875016
C1CC1.CCC1CC1,9.874199
CCCC2(C)CCC2C(F)F,9.872567
C1CCC3CC(C)C3C1(F)F,9.870934
CC(C)CC1CCC1(F)F,9.870934
CC(C)C1CC(C1)CC(F)F,9.87039
CCCCC1CC(C)C1,9.87039
CCCCC2CC(C)C2,9.87039
CCCCC2CCC2CCC,9.870118
CC(C)C1CCCC1(F)F,9.869845
FCC12CC3C1CCC32F,9.867669
CCC2C3(C)CC2(C)C3,9.86658
CC1OC1C(F)(F)F,9.86658
CCCCC(CCCC3CCC3)CCC(F)F,9.864403
FCC1(C)CC1F,9.863859
CCCC3CC(C)C3,9.863587
FCC1CC(C)(C1)CF,9.863315
FCC1CC3CC(C1)CC3F,9.862226
CCC2CC2C,9.861954
CCCCC3CC(C3)C,9.860594
FCC2CCC3CCCC32F,9.860594
CCC2CC(C2)CC,9.860322
CCC3CC(CC)C3,9.860049
CC1C2C(C)C1(C)C2C,9.8576
CCCC1CCCC2CCCC12,9.857328
CC12CC3CC1C3C2,9.857328
CC(C)C12CCC(C1)C2,9.856512
FCC12CC3CC(C1)C2C3F,9.855151
FCC1(C)C2C3CC2(C)C31F,9.854879
CCC(C2CCC2)C,9.854879
CCC(CC3CCC3)C,9.854607
CC1(CC(F)(F)F)CC1,9.853791
CCC2CC2,9.853519
CCC(C)(CF)C(C)C,9.852974
CCC1C2C3CC2C13C,9.852702
CCCC2CC2CC(F)F,9.851886
CCCCC1C2CCC1C2C,9.851886
FCC2CC(C)(C)C2F,9.851614
CCC2C3CCC2C3,9.85107
CC(C)C1(C)C2CC1C2,9.850798
C1CC2CC1C21CC1,9.850253
CCCC2CC(C)C2,9.849709
CCCC1CC(C)C1,9.849709
CCCCC2CCC2C,9.849165
FCC(C)C2CCC2(C)CF,9.845899
CC1CC2C3CC2(C)C13,9.845899
CC(C)CC12CC(C1)C2(F)F,9.845083
C1CCCC(CCC3CCCC3)CCC1,9.841818
CCCCCC2CC2,9.841818
CCCCC2CC2,9.840729
CC1(C)CCCC1C,9.839913
CCCC2CCCC(C)C2,9.839641
CC1OC1CC(F)(F)F,9.839369
C1CCC2(CC1)CCC2(F)F,9.838008
C1CC2C3CCC2C3C1,9.837464
CCC1CC(CCC)C1,9.837464
CC(C)C1(C)CCCC1(F)F,9.836103
CCC2C3CCC2(C)C3(F)F,9.835831
CCC.CCCCC,9.835015
C1C2C3(CC3)C1C21CC1,9.834743
CC(C)CCC2CCC2(F)F,9.833382
CCC2CCC2CCC,9.83311
CCC1CCC1CCC,9.832838
CC(C1CO1)C(F)(F)F,9.831205
FCC1(C)C2CC3C2CC31F,9.830933
CC1C2CC3CCC2C31,9.830933
CCC2CCCC2(C)C,9.830117
CCCC2CC(C)C2(F)F,9.830117
CC1OC1(C)C(F)(F)F,9.82794
CC(C)C(C)C1CCCC1(F)F,9.826307
CCCCCC2CCC2C,9.826307
CCC23CC4C2CCC43,9.825763
CCC12CC3C1CCC32,9.825491
CCC2CCC(C)CC2,9.825219
CCC1C2CC(C)C1C2,9.824675
CC1C2C3CCC2C13C,9.824675
CC(C)C1CC2CC1C2(F)F,9.82413
CCC2C(C)CC2C,9.823042
CC2CC(C)C2CC,9.82277
C1CCCCCCCC(CCC1)C,9.822226
CCCCCC3CC3,9.822226
CC12CC(C1)C2(C)C,9.821953
CC1C2CCC1C2C,9.821681
CC1CC2(C)CC1(C)C2,9.821409
CC(C)CCC1CCC1(F)F,9.820865
CC(C)C2C3CC2(C)C3,9.820593
CC(C)C1C2CC1(C)C2,9.820321
CC1CCCCCCCCCCC1,9.819504
FCC2CC(C)C2(C)CF,9.819232
CC1C2CCC1C2(C)C,9.818688
FCC12CC3CC1C3(C)C2F,9.817055
CCC2CCC2CC,9.817055
CCCC(C2CC2)C(F)F,9.815151
FCC12CCC(C)(CC1)C2F,9.814878
CCCCC3CCC3C,9.814878
FC(F)(F)C1OCCO1,9.814878
CCCC2CCC2C,9.814606
FCC1(CCC)CCC1CF,9.814334
CC2CC(C)C2CCC,9.813518
CC(C)C2CC(C)C2,9.813246
CCC2CC(C)C2C,9.812974
CC2CC3(C2)C2CC3C2,9.812974
FCC1(C)CC2CCC1C2F,9.812974
CC1CC2(C1)C1CC2C1,9.812974
C1CCC1C1CCC1C,9.811069
FCC12CCCC(CC1)C2F,9.810253
CCC2CC(C2)C(C)C,9.809708
CCC(C)C(C)C1CC1,9.809708
CC(C)C1(C)CCC1(F)F,9.809708
CCCCCC1CCC1C,9.806715
CCC2(C)CCCC2C,9.806443
C1CC1CCCCCC,9.806171
CC(C)C1C2C3CC2C31,9.805354
C1CC1CC12CC(C1)C2,9.804538
CC1CC2(C)CC1C2C,9.803722
C1C2CC1C1CC2C1,9.802905
CC1C2(C)C3CC2C13C,9.802633
CCC2(C)CCC2,9.802361
C1CC2CC3CC2(C1)C3(F)F,9.801001
CCCC1CCC1CC,9.800184
