SMILES,DFT_gap
OC(C(F)(F)F)CC,9.965085
CCCC(C2CCC2)C,9.965085
OC(C(F)(F)F)CCC,9.963181
C1CCCC3CCCC3C1(F)F,9.962908
C1CC1CCC,9.962636
CC2CC(C)C(C)(C)C2,9.962364
CC(C)(C)C1CCC1C(F)F,9.962092
CCC2CCC2(F)F,9.96182
CCCC(CCC)CC,9.961548
CCC3CCC3CC,9.961276
CCCCCCCCC(CCC)CCCC,9.961276
CCCC3CCC3CC,9.960732
CCCCC(CCCC3CCC3)CCC,9.960459
FCC1CC(C1)C(C)CF,9.959915
CCCC2C(C)CCC2,9.958827
CCCCCC(CC)CCCC(C)CCC,9.957194
CCCCCCCC(CCC)CCCCC,9.954201
C1CC23CC4C2C1C43,9.953929
CC(C)C(C)(C)C(C)C(F)F,9.953384
CC(C)C1C2CC1C2C,9.953112
CCCC2(C)CCCC2(F)F,9.952568
C1CC(CC3CCC3)C1,9.95148
C1CC(C1)CC1CCC1,9.95148
FCC2CCCC3CCC32F,9.951208
CC(C)CC1CC(C1)C(F)F,9.950391
FCC2CC(C)C(C)(C)C2F,9.950391
CC12CCCC3C1CC32,9.950119
CCCCC(CCC3CCCC3)CCC,9.950119
CC1C2CC3C1CC23,9.949031
CC2C3CC4C2CC34,9.949031
CCCCCCCCCCCCCC(C)CCCC,9.949031
CCCCC1CC(C1)C,9.948486
CC1CC(CCCC)C1,9.948486
CC1CCCC1C(C)C,9.94767
FCC(C)C2CC3CC2C3F,9.94767
FCC1CCCCCCC1,9.94631
CCCC34CCC(C3)C4,9.945493
CC1C2CC1C(C)(C)C2,9.945221
CCCCCCCCC(C)CCCCCCCC,9.944677
FCCCC34CCC(C3)C4F,9.944133
FCCCC3CCC3(C)CF,9.94386
CCCC2C3CC2C3C,9.943588
CC(C)C1CCCCC1(F)F,9.941684
C1CCC2C3CC2C3C1,9.940595
FCC1CC3CCC1C3CF,9.939507
CCC1(CC)C2CC1C2,9.938962
CC(C)C2CCC2,9.938418
FCC(C)CC3CCCC3F,9.937602
CCCCCCCCCCCC(C)CCCCCC,9.936786
CC1CC3C4CC3C1C4,9.936241
CC2CC3C4CC3CC42,9.936241
CC1CC2C3CC1C2C3,9.936241
CCC2CCCC3CCCC32,9.934609
CC(C)C2CCCCC2,9.934064
FCC2C3CCCC3CC2F,9.933248
C1CCC1C1C3CC1C3,9.932976
CCC12CC(C1)C2C,9.932976
CCCCC3C(CC3)C,9.932432
CCCCCCCCCCCCCC(C)CCCCC,9.931071
CC1CCCC1(C)CC,9.930799
CC1C2C(C)C1C21CC1,9.930527
CCCC23CC(C2)C3C,9.930527
FCC12CCCC1CCC2F,9.929711
C1CC2CCCC2C1(F)F,9.92835
C1CCCC3CCC3C1(F)F,9.927262
FCC2CC3CCCC3C2F,9.926989
CCCC2(C)CCC2(F)F,9.92454
FCC1(C)CCC1C(C)CF,9.92454
C1CCC2(C1)CCC2(F)F,9.924268
FCC(C)C2CCC2CCF,9.92318
CC(C)CC2CCCC2(F)F,9.922908
CCCCCCCCC(CC)CCCCCCCC,9.922636
CC1C2CC1C21CCC1,9.921275
CC1(C)CC1C(F)(F)F,9.921275
FCC1CC3CC1CC3CF,9.921003
FCC(CC3CCC3)CCF,9.920459
C1CC2CC3CC2(C1)C3,9.920187
CC1C2CC3CC2CC31,9.919914
CCCCC2CCC2CC,9.91937
CCCC3CC(CC)C3,9.918826
CCCC2CC(CC)C2,9.918554
CCCC1CC(C1)CC,9.918554
CCCCCCCC(CCCC)CCC(C)CC,9.91801
CCC2(C)CCC2C,9.91801
FCC1CCC3C1CCC3F,9.917193
CC(C)C(C)C2CCC2,9.916921
CCC2CC3CC2(C)C3(F)F,9.915016
C1CCC1CC1CCC1,9.914472
CCCCCCCCCCCCCCCCC(CC)CC,9.912567
CCC(C)(C)CC(C)F,9.912023
CC(C)C1CCC1CC(F)F,9.912023
CCCC3CCCCC3,9.912023
FCC1(C)CCC(C)(C)C1F,9.911479
CC(C)C12CC(C)(C1)C2,9.910935
CCC(C23CC(C2)C3)C,9.910118
FCC12CC3CCC1C3C2F,9.910118
FC(F)(F)C1CO1,9.908486
CCCCC2CCC2CCC(F)F,9.907125
CC12CC34CCC(C13)C24,9.906853
C1CC2C3CCCC23C1,9.906853
CC(C)C12CC(C)(C1)C2(F)F,9.906309
CC1(C(F)(F)F)CO1,9.906309
CCC2CCC2C,9.905492
CC1(C)C2CC3C2CC31,9.903588
C1CCCC(CCC3CCCC3)CCC1(F)F,9.903316
CCC1CCC12CCC2,9.903043
CC(C)(C)C1C2CC1C2,9.902499
CCCC1(C)C2CC1C2,9.901955
CCCC2(C)C3CC2C3,9.901683
FCC1(C)CCCC1(C)CF,9.901683
CCCC2(CCCC2)C,9.901683
CCCC2(C)CCCC2,9.901411
CCCC12CC(C1)C2C,9.901139
CCCCC1CCC(CC)C1CC,9.901139
CCCC2(CC)CCC2(F)F,9.901139
CCCC3(C)CCCC3,9.900866
CCCC3C4CC3(C)C4,9.899778
FCC1CCC1C1CCC1F,9.899506
CCC2C3CC2(C)C3C,9.898417
CCC1C2CC1(C)C2C,9.898417
CC(C)C12CC3C1CC32,9.897873
CC(C)CC3CCC3,9.897873
CCC2CCC(C)C2,9.897601
CCCC3CC3,9.897329
FCC1(C)C2CCC1CC2F,9.897057
FC(F)(F)CC1CO1,9.896513
C1CCC2(C1)C1CC2C1,9.896241
CC1C2C3C(C)C2(C)C13,9.895968
CC12CC3C1CC32C,9.895424
C1CCC(CCC)CC1(F)F,9.895152
CCC2CC(CCC)C2,9.895152
CC1CC(C1)C(C)C,9.895152
CC(O)C(F)(F)F,9.894608
C1CCC1C1CCC1,9.894608
C1CC1C1C2CC1C2,9.894336
C1CC1C1C3CC1C3,9.894336
CCC1(C)C2C3CC2C31,9.892703
CCC1CCC2CC(C)CC12,9.892431
CCC1(C(F)(F)F)CO1,9.891887
CC1CCCCCCCCCC1C,9.890526
CCCC3CC(C3)CC,9.888621
CCCC2CC(C2)CC,9.888621
FCC2CC(C)CCC2CF,9.887533
CC(C)C1C2CC1(C)C2(F)F,9.887261
CC1C2CC3CC2C31,9.887261
C1CC2CC(C1)C2(F)F,9.887261
FCCCC3CC(CC)C3F,9.886989
CCCCCCCCCCCC(CCC)CCCCC,9.886717
CC(CC3CCC3)CC,9.886172
CCCC3C4CC3CC4,9.885628
CC1CC(C)CC1(C)C,9.885356
FCCCC3(C)CCC3F,9.88454
CCCC(C2CCCC2)CC(F)F,9.883179
FCC1CCCCC(C1)CF,9.882907
C1CCC(CCCCC)CC1(F)F,9.882635
FCC12CC3C1CC3(C)C2F,9.882091
CC2CCCC(C)C2,9.880458
CC2CC3CCCC3C2,9.880458
FCCCC(C)(C)C(C)CF,9.880186
CCCC(C)CCCC(CC)CCCCCCF,9.880186
C1CCC2(C1)CCCC2(F)F,9.879097
CC(C)CC2CCC2,9.878553
C1CC2(C1)CC1CC2C1,9.878281
FCC1(C)C2C3CC2C31CF,9.878009
CC1CCCCC1CC,9.875832
CCCC3CCC3C,9.875832
C1CCCC1C1CCC1,9.87556
CC2CCCCCCC2,9.875288
CCC(CC)C2CCC2,9.875016
CC(C)C1(C)CCC1C(F)F,9.875016
C1CC1.CCC1CC1,9.874199
CCCC2(C)CCC2C(F)F,9.872567
C1CCC3CC(C)C3C1(F)F,9.870934
CC(C)CC1CCC1(F)F,9.870934
CC(C)C1CC(C1)CC(F)F,9.87039
CCCCC1CC(C)C1,9.87039
CCCCC2CC(C)C2,9.87039
CCCCC2CCC2CCC,9.870118
CC(C)C1CCCC1(F)F,9.869845
FCC12CC3C1CCC32F,9.867669
CCC2C3(C)CC2(C)C3,9.86658
CC1OC1C(F)(F)F,9.86658
CCCCC(CCCC3CCC3)CCC(F)F,9.864403
FCC1(C)CC1F,9.863859
CCCC3CC(C)C3,9.863587
FCC1CC(C)(C1)CF,9.863315
FCC1CC3CC(C1)CC3F,9.862226
CCC2CC2C,9.861954
CCCCC3CC(C3)C,9.860594
FCC2CCC3CCCC32F,9.860594
CCC2CC(C2)CC,9.860322
CCC3CC(CC)C3,9.860049
CC1C2C(C)C1(C)C2C,9.8576
CCCC1CCCC2CCCC12,9.857328
CC12CC3CC1C3C2,9.857328
CC(C)C12CCC(C1)C2,9.856512
FCC12CC3CC(C1)C2C3F,9.855151
FCC1(C)C2C3CC2(C)C31F,9.854879
CCC(C2CCC2)C,9.854879
CCC(CC3CCC3)C,9.854607
CC1(CC(F)(F)F)CC1,9.853791
CCC2CC2,9.853519
CCC(C)(CF)C(C)C,9.852974
CCC1C2C3CC2C13C,9.852702
CCCC2CC2CC(F)F,9.851886
CCCCC1C2CCC1C2C,9.851886
FCC2CC(C)(C)C2F,9.851614
CCC2C3CCC2C3,9.85107
CC(C)C1(C)C2CC1C2,9.850798
C1CC2CC1C21CC1,9.850253
CCCC2CC(C)C2,9.849709
CCCC1CC(C)C1,9.849709
CCCCC2CCC2C,9.849165
FCC(C)C2CCC2(C)CF,9.845899
CC1CC2C3CC2(C)C13,9.845899
CC(C)CC12CC(C1)C2(F)F,9.845083
C1CCCC(CCC3CCCC3)CCC1,9.841818
CCCCCC2CC2,9.841818
CCCCC2CC2,9.840729
CC1(C)CCCC1C,9.839913
CCCC2CCCC(C)C2,9.839641
CC1OC1CC(F)(F)F,9.839369
C1CCC2(CC1)CCC2(F)F,9.838008
C1CC2C3CCC2C3C1,9.837464
CCC1CC(CCC)C1,9.837464
CC(C)C1(C)CCCC1(F)F,9.836103
CCC2C3CCC2(C)C3(F)F,9.835831
CCC.CCCCC,9.835015
C1C2C3(CC3)C1C21CC1,9.834743
CC(C)CCC2CCC2(F)F,9.833382
CCC2CCC2CCC,9.83311
CCC1CCC1CCC,9.832838
CC(C1CO1)C(F)(F)F,9.831205
FCC1(C)C2CC3C2CC31F,9.830933
CC1C2CC3CCC2C31,9.830933
CCC2CCCC2(C)C,9.830117
CCCC2CC(C)C2(F)F,9.830117
CC1OC1(C)C(F)(F)F,9.82794
CC(C)C(C)C1CCCC1(F)F,9.826307
CCCCCC2CCC2C,9.826307
CCC23CC4C2CCC43,9.825763
CCC12CC3C1CCC32,9.825491
CCC2CCC(C)CC2,9.825219
CCC1C2CC(C)C1C2,9.824675
CC1C2C3CCC2C13C,9.824675
CC(C)C1CC2CC1C2(F)F,9.82413
CCC2C(C)CC2C,9.823042
CC2CC(C)C2CC,9.82277
C1CCCCCCCC(CCC1)C,9.822226
CCCCCC3CC3,9.822226
CC12CC(C1)C2(C)C,9.821953
CC1C2CCC1C2C,9.821681
CC1CC2(C)CC1(C)C2,9.821409
CC(C)CCC1CCC1(F)F,9.820865
CC(C)C2C3CC2(C)C3,9.820593
CC(C)C1C2CC1(C)C2,9.820321
CC1CCCCCCCCCCC1,9.819504
FCC2CC(C)C2(C)CF,9.819232
CC1C2CCC1C2(C)C,9.818688
FCC12CC3CC1C3(C)C2F,9.817055
CCC2CCC2CC,9.817055
CCCC(C2CC2)C(F)F,9.815151
FCC12CCC(C)(CC1)C2F,9.814878
CCCCC3CCC3C,9.814878
FC(F)(F)C1OCCO1,9.814878
CCCC2CCC2C,9.814606
FCC1(CCC)CCC1CF,9.814334
CC2CC(C)C2CCC,9.813518
CC(C)C2CC(C)C2,9.813246
CCC2CC(C)C2C,9.812974
CC2CC3(C2)C2CC3C2,9.812974
FCC1(C)CC2CCC1C2F,9.812974
CC1CC2(C1)C1CC2C1,9.812974
C1CCC1C1CCC1C,9.811069
FCC12CCCC(CC1)C2F,9.810253
CCC2CC(C2)C(C)C,9.809708
CCC(C)C(C)C1CC1,9.809708
CC(C)C1(C)CCC1(F)F,9.809708
CCCCCC1CCC1C,9.806715
CCC2(C)CCCC2C,9.806443
C1CC1CCCCCC,9.806171
CC(C)C1C2C3CC2C31,9.805354
C1CC1CC12CC(C1)C2,9.804538
CC1CC2(C)CC1C2C,9.803722
C1C2CC1C1CC2C1,9.802905
CC1C2(C)C3CC2C13C,9.802633
CCC2(C)CCC2,9.802361
C1CC2CC3CC2(C1)C3(F)F,9.801001
CCCC1CCC1CC,9.800184
CC1CC(C1)C1CCC1,9.79828
CC2CC(C2)C2CCC2,9.79828
CC2CC(C)(C)C2,9.796647
CCC1CCCC1(C)CC,9.796103
CCCC(CC2CC2)C(F)F,9.79583
CCCCC3CC(C)C3(F)F,9.79447
CC1C2C3CC2(C)C13C,9.794198
CCCCCCC2CC2,9.794198
CC(C)(C)CC(C)(C)C(F)F,9.792837
CCC2CC3CCCC23,9.792837
CCC(C)CC2CCC2,9.792293
CC1C2CCC1C21CC1,9.792021
CCC1CCCC(C)CCC1C,9.791749
CC(C)(C)C1CC(C1)C(F)F,9.791205
CCCCCC3CCC3CC,9.790932
CCC12C(C)C3C1CC32,9.790388
CCC1OC1C(F)(F)F,9.789844
CC1(C2CC2)C2CC1C2,9.788483
CCC(O)C(F)(F)F,9.788483
FCC1(C)CCCCCC1F,9.788483
CC1C2CC3C(C)C2C13,9.787939
CC(C)(C)C1CCCC1(F)F,9.787939
C1CC2(C1)C1C3CC1C32,9.787667
FCC1(C2C3CC2C3)CC1F,9.787395
FCC1CCCCCC1CF,9.787395
CCCCC2CCCC(CCC)C2(F)F,9.786851
CC1CC3CC1C3(C)C,9.786851
CCCC3CC(C)C3C(F)F,9.786307
CC1C(C)CC1(C)CC,9.786307
CCC1C2CC1(CC)C2,9.786034
CC1(C)C2CC1C21CC1,9.785762
CCC2CC(C)C2(F)F,9.785218
CC(C)(C)C12CC(C1)C2(F)F,9.784946
FC(F)(F)C12CCC1C2,9.784402
CC2CC3CC(C)C2C3,9.783313
CC1CC3CC(C)C13C,9.783313
C1CC1C12CC(C1)C2,9.780864
C1CC2C3CCC2(C1)C3(F)F,9.780864
COC1(C(F)(F)F)CC1,9.780592
CC2CCC2CC,9.778959
FCC12CCC1C1CC2C1F,9.778687
CCCC2(CC)CCC2,9.777327
CCCCC(C)CC1CCC1,9.77651
C1CC1CC1C2CC1C2,9.776238
CCCCCC(C)C2CC2,9.773517
CC1C2CC3C1C(C)C23,9.772973
CC1CC2CC3CC2C13,9.772157
FCC12CC(C3CC3)(C1)C2F,9.771884
CC1(C)C2C3CC2C31C,9.770796
CC(C)C12CCC(C1)C2(F)F,9.768891
CCC1CCCC3C1CCC3,9.768619
FCC1(C)CCCCC1CF,9.768075
CCCC2(C)CCC2,9.767259
FCC(C)CC2CC(C)C2F,9.767259
FCC12CCC3C1CCC32F,9.767259
CCCC(C2CCCC2)CC,9.767259
CC1CCC12C1CC2C1,9.76617
C1CC2CCC(C1)C2(F)F,9.76617
CCCC(O)C(F)(F)F,9.76617
CCC(C)C2CC(C)C2,9.765354
CC1CCC(C)CCC1,9.765082
N#CC(F)(F)F,9.763449
CC(C)C1CCC1(F)F,9.763449
FCC1CCC3(C)C1CC3F,9.761
CCCC.CCCCCCC,9.760456
CCCCC2CCCC(CCC)C2,9.758823
CC1C2CCC1(C)C2,9.758551
CC12CC3C1CC3(C)C2,9.758551
CC(C)C1CCC1(C)C(F)F,9.758279
CCC1CCC1C(C)C,9.758007
CC1CC2CC1C21CC1,9.756374
FCC1CC(C1)C(C)(C)CF,9.756374
CCCCC3(C)CCC3,9.755558
N#CCCC(F)(F)F,9.755013
CC(C)CC2CCC2(F)F,9.754741
CCC12CC(C)(C1)C2C,9.753381
CCC12CC(CC1C)C2,9.752564
CCC12CCC(C1)C2C,9.752564
FCC12CC3(C)C1CC23F,9.752292
C1CCC3C1CC3,9.751748
C1CCC3CCC13,9.751748
CC(C)CC3CC(C)C3,9.751476
FCC1CC(C1)C1CCC1F,9.750115
CC12CCC3C(CC31)C2,9.749843
CC2CCC3CCC32,9.748755
CC1CCC3CCC13,9.748755
CC1CCC3C1CC3,9.748755
CC1CCC3CCC31,9.748755
CC2CCC3CCC23,9.748755
CCC(C2CC2)C,9.748483
CCC2C3CCC2CC3(F)F,9.748483
C1C2CC1C(C1CO1)C2,9.747666
C1CC(C23CC(C2)C3)C1,9.747666
CC(C)CCC1CCC1C,9.747394
CC(C)C1CC(C)(C1)C(F)F,9.747122
CCCC3(C)CCC3C,9.746578
C1C2CC1C1(CC1)C2,9.746306
CC1C2CCC1(C)C2C,9.746034
CCCCC2(CCC2)C,9.745489
CC(C)(C)CC1CCC1(F)F,9.745217
C1C2CC1C2C1CO1,9.744945
FCC12CCC3CC1CC32F,9.744945
C1CC1C1C2C3CC2C31,9.744945
CC12CC3CCC1C3C2,9.744673
C1CC2CC3CCCC23C1(F)F,9.74304
CC1CC(C)C2CCC12,9.742496
CC1CC(C)C3CCC13,9.742224
CCC1CC2CCC2C1C,9.74168
CCC1C2CC3CC2C31,9.741136
CCC23C4CC4C2CC3,9.741136
CCCCC1(C)CCC1C,9.740863
FCC(C)CC3CC(C)C3F,9.739775
CC1CC(C)CCCC1,9.739503
CC2CC(C)CCCC2,9.739503
CC1CC23CC4C2C1C43,9.73787
CC2CCCCC2C,9.73787
CCC1CCC3CCC13,9.737054
CCC1CCC2CCC12,9.737054
C1CC(C1)C1CCCC1,9.736782
CC1CCC1CCC,9.736782
CCC2CC3CCC2C3,9.736782
CC1CC1C1C2CC1C2,9.73651
FCC1CCC3C1CC3F,9.735965
CC2C3CC4CC2CC34,9.735693
CC2CC3CCC2C3,9.734605
CC2CC3CC2CC3,9.734605
CC1CC3CCC1C3,9.734605
CC1CC3CC1CC3,9.734605
CCC1C2CC1C21CC1,9.734333
CCCC3(C)CCC3,9.734061
CCCC2(CCC2)C,9.733516
CC12CC(C1)C2C1CC1,9.732428
CCC2CC(C)(C)C2,9.732156
CCCC.CCCCCCCCCCCC,9.731884
FCC1CCC3C1CC3CF,9.731612
CCCC3CC(C)C3C,9.731339
CCC(C3CC(C)C3)C,9.730523
CCC(C)C1CC(C)C1,9.730523
C1C2CC3C4CC(C14)C23,9.729979
CC(C)C2CCC2CC,9.72889
CC2CCCC(CC)C2,9.727258
CCC1C2CC3C1CC23,9.725625
C1CCC2CCC2CC1(F)F,9.725081
FCC2CC3C4CC3CC42F,9.724809
CCC2CCCCC2C,9.724809
CCCCCC(CC)C1CC1,9.724809
CCC(C)C1CCC1CC,9.722632
CC(C)C12CC(C1)C2C,9.72236
C1CCC3CCCC3C1(F)F,9.721815
CC(C)CC1C(C)CC1C(F)F,9.721543
CCC2C3CCC2CC3,9.720727
C1CC2CC1C1CC2C1,9.720455
CC(C)C1CCC1CC,9.720455
C1CCC2CC(C1)C2(F)F,9.719094
CC(C)CC3CCC3C,9.718822
CC(C)C(C)C2CCC2(F)F,9.718278
CC1CC2CC1(C)C2C,9.718006
C1CC23CC4C2CC1C43,9.717462
CCC2CCCCCCCC2,9.71719
CC1C2CC1(C)C2(C)C,9.716373
CC.CC1CC1(F)F,9.715557
CC(C)C(C)C1CCC1(F)F,9.714741
CCCC1CC(C)C1C,9.713924
CCCC2CC(C)C2C,9.713924
C1CCCC(CCCC3CCC3)CCC1,9.711203
C1CC2CCC2C1(F)F,9.710931
CC(C)C(O)C(F)(F)F,9.710115
FCCCCC3(C)CCC3F,9.709298
CCC(CC2CC2)C,9.706033
C1CC3CC(CC1)C3,9.705761
CCCC(CC2CC2)C,9.705489
CCC2OC2C(F)F,9.705217
CCC(C)C1(C)CCCCC1,9.705217
C1CCCC(CCCC3CCC3)CCC1(F)F,9.704672
C1OC1C12CC(C1)C2,9.704672
CC1CCC3CC(C3)C1,9.704128
CC1CC2C3CCC2C13,9.703312
CC12CC(C1)C21CCC1,9.702768
CCCC2CC2CC,9.702768
CC1CC1C1CO1,9.701135
CC(C)C1CC(C1)CC,9.700318
CCCC1CC(C)(C1)C,9.699774
FCC1CCC3C(CC31)CF,9.698958
C1CC3CC4(CC4)CC13,9.698686
FCC12CCCCC(C1)C2F,9.698414
CC(C)CC1CCC1C,9.697053
CC(C)CC2CCC2C,9.697053
CCC1CCC3C1CC3,9.696509
CC12CC(C1)C21CC1,9.696237
CCC1CCC3CCC31,9.695965
CCCC2(C)CC(C)C2,9.695693
CCC1(C)C2CC1(C)C2,9.694604
CC(C)C2C3CCC2C3,9.694332
CC12CCC1C1CC2C1,9.694332
CC1CC(C)CCC1C,9.693788
CC2CC(C)CCC2C,9.693788
CCCCCC.CCCCCC(C)CC,9.693244
CCC1CC2CC1(C)C2,9.692699
CCC2CC3CCC2C3(F)F,9.692699
CC(C)CC(C)C1CCC1(F)F,9.691883
CCCC(C2CC2)CC,9.691611
CC(CC#N)C(F)(F)F,9.690795
CC1CCC1C(C)C,9.689706
CCCC1CCCCCCC1CC,9.689434
CC1(C2C3CC2C3)CC1,9.688618
CC1C(C)CCC1(C)C,9.688618
C1C2C3CC4C2C1C34,9.687801
CC(C)C2CC(C)(C)C2,9.687257
CC12CC3CC1CC32,9.687257
FC(F)(F)C1COCO1,9.686985
FCC2CC(C)C2CCF,9.686169
CCCC1CC(C)(C)C1,9.684536
FCC12CCCC(C1)C2F,9.684536
C1C2C3CC4C2C4C13,9.684264
CCCCCC2CC2CCC(F)F,9.68372
C1C2C3CC4C1C2CC34,9.682359
CC1CC(C)C1C(C)C,9.681543
C1C2CC1C21CO1,9.680998
C1CCCC3CCC3C1,9.680726
CC1CCC2CCCC2CC1,9.680726
CC1CC3CC(C1)CC3,9.680182
C1CCCC2CCC2CCC1(F)F,9.680182
CC1C2(C)CC1(C)C2C,9.680182
C1CC1C1C2CCC1C2,9.678821
CCC2(C)CCCCCC2CC,9.678005
CC1C2C3C4CCC13C42,9.676372
CCCC2C(C)CC2C,9.6761
CCC1CCC1CC(C)C,9.675012
CC1CC1CCC1CC1,9.673923
CCC2(C)CC(C)C2,9.672291
CCC12CC3CC1C3C2,9.671474
CCC23CC4C(CC42)C3,9.671474
C1CCC2CCC(C1)C2(F)F,9.671474
C1CCC3CCC(C1)C3(F)F,9.671474
CC1CC3CCC1C3C,9.670114
C1CCC23CC(C2)C3C1,9.670114
CCCC(C2CC2)C,9.670114
C1CCCC3CC(C1)C3(F)F,9.669842
C1CCC3C4CC3(C1)C4,9.669025
CC(C)CC2CC(C)C2(F)F,9.668481
CC(C)CC1CC(C)C1(F)F,9.667665
FCC1(C2CC2)C2CC1C2F,9.666848
FCC1CC3C1CCC3F,9.666304
CCCC3CC3C,9.666304
CCCC2CC2C,9.666304
CC1CC2CC(C)C2C1,9.666304
C1CC2(C1)C1CCC2C1,9.664399
CC(C#N)C(F)(F)F,9.664127
CC1(C)C2CC3CC2C31,9.664127
C1CCCC1C1CCC1(F)F,9.663583
CCC2C3CCC2(C)C3,9.663583
FCC2CC(C)CCCC2F,9.662495
CCCCCC23CCC(C2)C3CC,9.66195
CC1(C2CO2)C2CC1C2,9.66195
C1CCC1C1CC1,9.660318
CC1CCCCCCC(C)C1,9.660318
CCCC3(C)CC(C)C3,9.660046
CCCC1(C)CC(C)C1,9.660046
CC1(CCC)CCC1C,9.659774
CC12CCCCC(C1)C2,9.659501
C1CC2C3C4CC3(C1)C24,9.659501
CCCCC(C)(C)C1CC1,9.658957
CC12CC3C1C1(CC1)C32,9.657869
FCC1CC3C1CCCC3F,9.657324
CCCCC(C)CCC1CC1,9.656236
C1CC3CCCC13,9.655964
CC12CCC3CC1CC32,9.654603
CC1CCC3C1C(C)C3,9.653243
CCCC(C)(C)C1CC1,9.653243
CC1CCC3CC(C)C31,9.652971
CC1CCC3CC(C)C13,9.652971
CCC2C(C)CC2CC,9.652699
FCC2CC3CCC3C2F,9.650794
CCCCC(CCC)C1CC1,9.649705
CC2CC3CCCCC32,9.649705
CC1CC3C1CCCC3,9.649705
C1CC2C3CCCC23C1(F)F,9.649433
FCC2CCC3CCC32CF,9.649161
CC2CC3CCC3C2,9.649161
CCCC(C2CC2)CC(F)F,9.648345
CCC(C)(O)C(F)(F)F,9.648345
CCCCC2CC2CCC,9.648073
N#CCC(F)(F)F,9.6478
C1CC2CC1C1CC2C1(F)F,9.6478
N#CCCCC(F)(F)F,9.644807
C1CCC3CCCC1C3(F)F,9.644535
CCC(CCC2CC2)C,9.644535
C1CCC(C1)C1CCC1(F)F,9.644263
CC12CC(C3CC3)(C1)C2,9.643719
CC1(C)OC1C(F)(F)F,9.643175
CC1CC2(C)C3CC2C13,9.642358
CCCC1CCC1(C)C,9.642086
CCCC3CCC3(C)C,9.642086
C1CCC1C1CO1,9.64127
CC1C2CC3(C)C1CC23,9.640726
CC1C2CC3C2CC13C,9.639637
CC1CC2C3CC(C3)C12,9.639093
CC2CC(C)(C)C2CC,9.638004
CCC(C)(C)C1CC1,9.63746
CCC1CC2CCC2C1,9.63746
CCC2CCC3CCC23,9.63746
FCC2CC(C)C2CCCF,9.636916
CCC3CCC4CCC43,9.636916
CCCCCCC3CCCCCCC3,9.636644
CCCCC3(CCC3)C,9.6361
CCCCC2(C)CCC2,9.6361
CC1CC2C3C4CC13C24,9.6361
CCCC2(C)CC2(F)F,9.632562
CCCCC(C2CC2)C,9.632562
CC(C#N)CC(F)(F)F,9.630657
C1OC1C12CC(C1)C2(F)F,9.630113
C1OC3CC1O3,9.630113
C1CCCCC1C1CC1,9.629841
CCC12CCCC3C1CCC32,9.629025
CC1CCC3C(CC31)C,9.628208
CC1CCC3C1CC3C,9.628208
CC1CCC3C(C)CC13,9.628208
CC(C)(C#N)C(F)(F)F,9.627936
FC(F)(F)C1CN1,9.627392
CC1C(C)CC3CCC13,9.62712
C1CC1CC1OC1C,9.626576
CC(CC1CO1)C1CC1,9.624671
CCCC(C)C1(C)CCC1,9.624399
CCCC2CCCCC2C,9.623582
CCC2CC3CCC3C2,9.62331
CC1C2CC1C1CC2C1,9.623038
CCC3CC4C(CC4)C3,9.623038
C1CCCC2CCCC(CCC1)C2(F)F,9.622222
C1CC(C3CC(C)C3)C1,9.62195
C1CCCC3CC1CC3,9.61814
C1CCC3CCC(C1)C3,9.617596
CC1C2CC(C2)C1(C)C,9.617596
CCC(C)C1CC(C1)C,9.617596
CCC1C2(C)CC1(C)C2,9.61678
FCC1(C)C2CC3CC2C31F,9.616235
CCCC2(C)CC2,9.615963
CCCC2(CC2)C,9.615963
CCC1CC1CCC,9.615691
FCC2CC3CCC3(C)C2F,9.615419
CCCCC2C(C)CC2CC,9.615419
CC12OC3OC1C1C3C12,9.61297
C1C2CC3C1C2C31CC1,9.61297
CC1(CC(F)(F)F)CO1,9.611881
CC12C3CC1C1C3CC12,9.610793
FCC1CC(C)(C1)C(C)CF,9.609705
FCC12CC3CC1CCC32F,9.609432
CC(C)CC2CC(C)C2,9.608616
CC1C2CC3CC2(C)C31,9.607528
CCC2CC(CC)(C)C2,9.606167
CCC1CC(CC)(C1)C,9.606167
C1CC2CC1C21CC1(F)F,9.605623
C1CCC(C2CCCC2)CC1(F)F,9.605351
FCC2CC(C3CC3)(C)C2F,9.605079
CC(C)(C)C2CC(C)C2,9.604534
C1C2CC3C1C1C2C31,9.604262
C1OCC23CC(C2)C3O1,9.604262
CC1CCCC1C1CC1,9.603718
C1CCC3(C)CCC13C,9.603718
CC(C)C2CC(C)C2(F)F,9.602902
COCF,9.60263
CCCC3C(C)C(C)C3,9.60263
OC1(C(F)(F)F)CCC1,9.601269
CC1CC3CCCC13,9.600453
CC2CC3CCCC32,9.600453
CC1CC3C1CCC3,9.600453
CC1OC12C1CC2C1,9.600181
CC12C3OC4OC3C1C42,9.599908
CC(C)(C)C1CCC1(F)F,9.599908
C1CCCC3CC1CC3(F)F,9.599364
CCCCC3C(C)C3,9.59882
FCCCC(C3CC3)(C)CF,9.598276
C1CC2OC2C1(F)F,9.597187
FCC12CC3CC1CC32F,9.596371
C1C2C3(CC3)C1C21CO1,9.596099
FCC12CC34CCC(C13)C24F,9.595283
CC1(C2C3CC2C3)CO1,9.594194
CC1CC12C1CC2C1,9.593922
CC12CCC3C1CCC32,9.592833
