SMILES,des_gap,pred_gap,Err_pred_des,AE
CC1CCCC(C(C)C)CCC1,10.1204,9.773867,0.0342410721471105,0.346533000000001
CC1CC(CCO)CCCCCC1N,9.3621,8.259673,0.117754230504768,1.102427
CCCC(NCNCCC(C)C)NOC,7.6994,6.6398454,0.137615220504671,1.0595546
CCCC(C)CC(C)CC(C)C(C)(CC)CCC,10.1204,9.477817,0.063493875565583,0.642583
CCCCNC(CCC)C1(C)CC1O,9.4485,7.7416897,0.180643522039812,1.7068103
CCCCOCC1CC1C=CCOC,6.4569,7.5502625,0.16933241201999,1.0933625
CC(O)CC1CCCCC1CCCCO,8.6753,8.632947,0.0048820250505903,0.0423530000000003
Cc1c#c(OC(C)(C)O)ccc1,7.5303,5.7184873,0.240602995534596,1.8118127
CCOC1CCCCC(C)OCCCCC(COO)C1,8.7262,8.4970045,0.0262652117792203,0.229195500000001
CC(C)C(C)C(O)C1CC1O,8.7308,8.150195,0.0665007649052622,0.580605
CCCCCC1CCCCC(C)CCC1,9.7484,9.196356,0.0566292089263727,0.552044
CC1CCC2=CC23C=CC3C2C=C2CCCC1=O,6.9819,4.0193777,0.42431462661524,2.9625223
C#CC1=CC(CCCCCCC)C1CCC,8.7543,6.3768234,0.271578147276999,2.3774766
CCCCCC(CC(C)O)C(C)O,8.1085,8.737939,0.0776270433397559,0.629439000000001
CCC(C)OC(CC(C)C)NOC,8.8933,7.690794,0.135214825645276,1.202506
CCCOCCCCCC(C)C1CCCO1,9.8094,8.975982,0.0849611890287573,0.833418
CCC(CO)CC(C)CCCCOC,8.5481,8.690824,0.0166965237880554,0.142723999999999
CCC1=CC=CC=CSC=C=CC=C1,4.5639,3.530383,0.226454762364121,1.033517
CC1OC1N(C(C)C)C(C)C,9.4485,8.361875,0.115005071663936,1.086625
CCCC(CCC)OCCC(C)CC,10.5955,9.074103,0.143588942908998,1.521397
COCC(CN)CC1C=CCC(C)C(C)CC1,8.0578,6.8682218,0.147630648589424,1.1895782
CCCCC1CCNCNCC(OC)CC1,8.9736,7.441135,0.170774836224371,1.532465
CCCCCOCCC1COCC1C,10.0143,8.457792,0.15542850902165,1.556508
CCCC1CCC1(CC)C(C)(CC)C(C)CNCC,6.7077,8.570133,0.27765600865103,1.862433
CCCCCCCNC(C)CCC(C)CC,9.5886,7.6535616,0.201806145620627,1.9350384
CCCCCC(CC)C(CC)(CO)OC,7.8315,8.833109,0.127894899058614,1.001609
CCCCCCCCC1C(C)CCCC1C,10.1204,9.89659,0.0221147155399865,0.22381
CCCCCCCCC=C(CCC)OO,8.5509,6.6173973,0.226116863914955,1.9335027
CCC1CCCCCC(CCCCCC(C)C)CC1,10.1801,9.851489,0.0322797352602001,0.328610999999999
CCOC(=O)C(CCOCC(C)C)OC,8.7262,7.48001,0.142810154173202,1.24619
CCOC(=O)C=CC(C)C(=O)O,5.6595,5.3789883,0.049564755545329,0.280511700000001
CCCCC1C=CC2=CC(OC)=C21,5.5104,4.9165173,0.107774887904611,0.5938827
CCCC1CCCC1CCC(C)OC,6.3221,9.1491165,0.447164156864536,2.8270165
CCSSCCC(O)OCC(C)CCO,6.8302,6.3386116,0.0719727675934521,0.4915884
C#CCCNC1CCC(CCC)N1CC,8.7509,7.85709,0.102139208957034,0.893809999999999
CCCCC1CCOCC=CC1(O)CC,9.1508,6.413177,0.299167612296497,2.737623
CCC1CCCCCC[SH](NCCSS)C1,5.1231,5.5129123,0.0760891400532846,0.3898123
CCCCC1CCC1CCC(C)C,10.4223,9.515126,0.0870416099774023,0.907174
CCCCCCCCC(CO)CCCC=O,9.8094,6.8804555,0.298585490047607,2.9289445
CCOCCOCOCCCNC1C(CC)C1CO,8.2988,7.7535443,0.0657029533671225,0.5452557
CC(C)CCOCC1(C)OCC1C,9.5689,8.802699,0.0800719947903841,0.766200999999999
C#CC1CCOCCC1ONCCNCCCCCC,8.7325,7.2912445,0.165045003511487,1.4412555
CCC1(C)CCCCCC(N)(CC)O1,8.4653,8.421645,0.0051569153497517,0.0436549999999993
CCOC(O)C(OC)C(C)CC=O,8.0616,6.667222,0.172965413440229,1.394378
CCNC1NC1C1CCC=CCNCC1,3.8512,6.536631,0.697297233934961,2.685431
CCCCCC(CCC)OCCCC(C)O,7.2658,8.280005,0.139586205925994,1.014205
CCC1CC(N)CC(C)CCCO1,8.5081,7.661236,0.0995362290844993,0.846864000000001
CC=CNCC1CCC(C(C)C)CCS1,5.7382,5.9589868,0.038476658043601,0.2207868
CCCCCCCCCC(CC)CCCCO,9.8877,9.448509,0.0444178912883084,0.439191000000001
CCCCCCCCC(CC)C(C)CO,10.367,9.157076,0.116709184724799,1.209924
CCCC1C2CCCC3C1(C)C23C,8.3631,8.894054,0.0634877512933957,0.530954000000001
CCC(C)CCCCOCC(C)CC,8.0495,8.6757965,0.0778056411937465,0.626296500000001
CC(C)CCC1=C2CCCC(C2)C1N,8.0913,5.6591115,0.300593044407403,2.4321885
CCCC(O)CCC(C)CCCO,10.1396,8.177025,0.193555481349502,1.962575
CC1CCCCC(CCCCCCO)C1,8.2904,8.814185,0.063179719014413,0.523785
CCC1(C)CCOCCN(C)CC1CO,8.0913,7.6759644,0.0513311389432168,0.415335600000001
C=CCCCC(C)CCCCCC(C)CC,8.0578,7.74117,0.0392948534954461,0.31663
CCC(C)C1CC(C)CCC1C,9.2605,9.31155,0.0055126764624868,0.05105
C1=CC=C(C2CCCC2)CCCC=C1,5.4051,5.040213,0.0675078892041324,0.364887
CCCCC(C)CCC(C)OC,10.4223,8.87094,0.148850041887582,1.55136
CCC(CC)CCOC(CCOC)OC,9.1141,8.753026,0.0396170758927424,0.361074
CC1CC=C(CC=O)CC1CC=N,4.0282,4.612246,0.144989334325391,0.584046
CCCCC(CCCCOCC)C(C)CCC,9.6398,9.006597,0.0656863663928108,0.633203
CCCCC1CCCC(C)C1CCCCCO,10.4078,9.170257,0.118905377247347,1.237543
COCC(C)NCCC(C)COO,9.0439,7.8976936,0.126738062778978,1.1462064
CCCC1CC1(C)C(CO)CC(C)CCO,6.9089,8.784374,0.271457719327324,1.875474
COC1(C)CNCCCCC(C)C1,8.7115,8.1289215,0.0668746474442905,0.582578499999999
CC1OC(CCCCCCNO)ONCC1Cl,8.272,7.8161707,0.0551050903718753,0.4558293
CCCCCCCCCCC(C)CCCCCOC,7.7768,8.995882,0.15675882551972,1.219082
CC(C)c1c(CS)cccc1SN,3.9952,4.6482997,0.163471088821906,0.6530997
O=C1C=CC=CC=CC2=CC=CC2=S2C=CC=CC2=C1,1.3181,1.9205086,0.457028012383862,0.6024086
CCC(C(C)C)C(OC)OCOC,9.5498,8.9687605,0.0608431076653458,0.581039499999999
CCC(O)CCOCC=CCNOCC#N,7.0045,6.371376,0.0903881736601248,0.633124
CCCCCC#CCOC#CCCCCCC,8.8376,7.2019515,0.185078357953102,1.6356485
N#CCSc1cccccccccnccc1,4.661,3.9856112,0.144902123936357,0.675388799999999
CCCC(F)C1NCC(CC)C(C)CC(C)C1C,7.0605,8.254068,0.169048704005919,1.193568
CC(C)CC1CCCC2CCC2C1,8.6248,9.624526,0.115912951473048,0.999725999999999
CCCCC1CCC(C)CCCCOC1,10.1801,8.893273,0.126406090944425,1.286827
C=C(C(C)C)C(C)CC(CC)CC,9.0348,7.752592,0.141918793244788,1.282208
CCCCCCC(CCCCCO)C(C)CC,9.7677,8.808803,0.0981702340699148,0.958897
CCC(=O)C1OC1(C)CNO,6.0324,5.7919407,0.039861300794557,0.2404593
CC1CCCCCCC(C)(C)CC1.CCCC,7.9906,9.73838,0.218729561250583,1.74778
OOC1CCCCCCCC12NCCCNON2,9.7336,7.2601852,0.254110992674938,2.4734148
CCCC1C(C)CCCCCCC(CC)C1O,10.4978,8.68926,0.172278045960699,1.80854
CCC(C)CC(CC)C(C)CCO,10.6942,8.575223,0.198142640959102,2.118977
CCCCCCCCCCCCCCCCCCCC,9.7336,9.9402075,0.0212262144925082,0.2066075
CCCCOC(C)CC(C)CC,9.8631,9.127298,0.0746014584560088,0.735802
CCCCOCC1CCC(CC)C1,9.1261,9.141022,0.0016350608162989,0.0149220000000003
OCCCCCC1C2COCC1(OO)C2,9.2917,8.362456,0.100007929472937,0.929244000000001
CCC(C)CCC(CC)(CC)C1CC(C)C1,10.641,9.198316,0.135577894894995,1.442684
COC1(C=O)CC2CCCC1CC2(C)O,5.5819,6.633213,0.188343224209121,1.051313
CCC1=CCCCC(=NO)N1,8.7509,6.490741,0.258277345637362,2.260159
CC(CCCCO)C1CCCCCCO1,9.2669,8.744162,0.0564091976998822,0.522738
CCCC(C)(CC)NN(O)CO,8.5824,8.142796,0.0512216206720567,0.439603999999999
CCCCCCC1CCC(C)CCC1CC,7.1034,9.521616,0.340430777100496,2.418216
CCCCC1(C=O)OCCC1C,9.5886,7.429266,0.225198050189585,2.159334
C=CC(C)C(CCC)OCCCO,4.8583,7.3548126,0.51386547188735,2.4965126
CCCCCCC(CC(C)N)C(C)CC,9.7537,8.171788,0.162185815061238,1.581912
COC(CO)CCCCC(O)CC(C)C,8.2089,8.606723,0.0484623800662786,0.397823000000001
CCCCCC(OCC)C(C)(C)C,9.7537,8.337554,0.145190647860165,1.416146
CCCCC(C)ON(C)C(CCCC)OC,9.0439,8.350118,0.0767127363846743,0.693782000000001
CCC(C)NCC1(C)CCC1CCCC#N,3.9851,7.076362,0.775705034510081,3.091262
CCC1=CCC2C=CCCCCC2CC1,7.1949,6.3575726,0.116377912751811,0.8373274
CCCCCC1CCC(C2CCCC(C)C(C)C2)C1,9.8374,9.495445,0.0347606835683368,0.341955
CCCCOC1CCCCCC(C)CC1,10.5162,9.25304,0.120115601289372,1.26316
CC(CCOCC(C)(CO)CCCO)OO,9.9229,8.067684,0.186963067895073,1.855216
C=C(C)C=C=C1CN(CCSC)C1C,4.661,4.842265,0.0388897509309925,0.181265000000001
CCCCC(C)CCC(O)CCCOC,9.0348,8.835255,0.0220863030515947,0.199545000000001
CCC1CCCC(CC2CC(OC)C2)C1CC,8.4415,9.374161,0.110485194171837,0.932661000000001
CCCC(C)CCC(CCC)(CCC)COC,10.4097,9.218219,0.114458744881624,1.191481
CC1COCC1CCCC1CCCC1,7.8701,9.338789,0.186616305536912,1.468689
COC1CCC=CC(C=C(NO)C(C)N)=CCC1,4.6343,3.8516667,0.168878430632659,0.7826333
C=C=C1C=CC=C(CSCC)N=NC=NC=C1,3.4055,2.5797613,0.242472099043202,0.8257387
OCCOCCCCCCC1CCC1,7.8849,8.821926,0.118838047019412,0.937026
C=C(N)OC1OC(OC)CCC1CC,9.1594,8.246752,0.0996406112541956,0.912647999999999
CC1CCCC1CC(N)CCC1NCC1C,6.8553,7.474092,0.0902647596288054,0.618792
CCCCCC(C)CCCC(C)CCOCC,8.5836,9.117389,0.0621870456778929,0.533788999999999
CCCC(CCC1CC1)C1CC1C1CC1,10.4087,9.05501,0.130053720261037,1.35369
COC1OC2C(C)COC(C)CCCOCC12,8.6969,8.512857,0.0211618580029908,0.184042999999999
CCCC(CCC)C(CC)C(C)COC,9.4283,8.587786,0.0891480202342739,0.840514000000001
CNNC(=O)C=CC=CC(C)NC,5.1489,3.758047,0.270126220380696,1.390853
CCCC1CCCOCCC(S)CNC1,9.0735,6.5997334,0.272636429970669,2.4737666
C=C(O)CCSC1[SH]=CCC(CC)=CC1SC,3.318,3.4965565,0.0538145028517288,0.1785565
CCC(C(C)C)C1CC1COC,9.1594,8.828102,0.0361702609541666,0.331298
CC#CC(C)C(CC(C)CCl)C(C)CC,10.5547,8.4153595,0.202690792057537,2.1393405
CC1=CCCCCC=C(SCN(N)OO)S1,5.9262,4.8039856,0.189364922597427,1.1222144
CN(CCO)C(O)C(C)(O)CO,6.8591,8.04509,0.172907483733972,1.18599
CCCCC1C(C)C1CCCCC(C)C,9.9745,9.748009,0.0227070301240821,0.226491000000001
CCCCCCC(CCCC)C(C)OC,9.2456,8.773853,0.0510239138615175,0.471746999999999
CCC(C)CCC(O)C(C)CC,9.9664,8.737442,0.1233101203442,1.228958
CCC1(C)CC(COC)CCCCC(C)(C)C(C)C1,7.245,8.571539,0.183097160134009,1.326539
CCCN(C#CC(C)C)CC(C)C,6.4328,6.9892645,0.0865042420439334,0.5564645
CC1CCCCC(C)OC(C)(C)O1,9.2917,8.593608,0.0751307185416172,0.698092000000001
CN(C)CC(C=O)CSCCP=O,3.8216,5.119889,0.339723880704736,1.298289
CCCNC1NC(=S)OC1CC,6.4095,5.988453,0.0656910973746856,0.421047000000001
CCCCCCCCCC(CC)COC(C)C,9.2456,9.203111,0.0045956244175332,0.0424889999999998
CCCCCCC(CCO)CC1CCC1,10.5824,8.740086,0.174092304032484,1.842314
CCCC(CO)CCOCCC(CC)CC,9.9457,8.922487,0.102879912031216,1.023213
OCCCN1C=CC=CC=CNN=CC1,6.2531,3.1782365,0.491734262281494,3.0748635
CCC1CCCCC(C)CCC1C,10.1396,9.689471,0.0443931471841086,0.450129
CCCCCCC1CCC(CCCCC)C1,9.9745,9.617,0.0358414330382809,0.3575
CCCC(COCCCC(O)CO)OC,8.4148,8.80978,0.0469387413663557,0.39498
CCCC1CC2(CCCCCCCCCC(CC)C2)CN1,7.6893,8.263509,0.074676342019676,0.574209000000001
C=C=NCC(=O)NCCC(NOC)=[N+](C)[O-],6.1983,4.123355,0.334760351740929,2.074945
CCCC(C)CC(C)CCC(O)CC,9.4969,8.8704,0.0659688499645176,0.6265
CC1C=CN=CC(=O)C=CC=CNO1,3.0627,2.968,0.0309204508603041,0.0947
CC(O)(CCCCCCCO)COO,8.3254,8.0430765,0.0339111015449403,0.2823235
C=CCCCCCCC1CC(=C)C1,6.0098,6.451852,0.073555167357915,0.442051999999999
CCCC1CCCC(OC)C(CCNNO)CC1,8.203,6.9811177,0.148955537562804,1.2218823
CCOC(CC)C(CN)(COC)CC(C)CC,10.2752,8.412952,0.181237112358328,1.862248
C=CCCC[SH]1CCCCCC1CC,5.1936,5.383629,0.0365890413614533,0.190029
CCOCCOCCC(COOCOC)OC,8.7463,8.778719,0.00370659002827,0.0324190000000009
CCCCNCC1(CCOC)CC(C)C1,8.3631,7.841213,0.0624035075129605,0.521887
COCC1CCCCCCN1CC(O)O,8.7283,8.010677,0.0822179189937922,0.717623000000001
CC1CCC(C)CC(N)CC(CN)CC1,9.0675,7.9694395,0.121098482875019,1.0980605
C=C1C=CC=C(C(=C)CC(=CNO)CNO)N1,3.5751,4.0262733,0.126198777818756,0.4511733
CCC1OC(CCC(O)COO)CCC1C,8.5481,8.369445,0.020899983960537,0.178654999999999
CC(C)OC(C)CC1CCCC(C(C)C)C1,9.8877,9.260845,0.0633974347597347,0.626855000000001
CC(O)(CO)C(C)(O)OCCO,9.1746,8.350842,0.0897867508238928,0.823758
C=CCCCC(=O)CN(C)C1(C)C(=O)C1CCCC,8.6236,4.789413,0.444615592639816,3.834187
C=CCOCCCOCOC1CCC(C)N1C,8.6281,7.536328,0.126536799654883,1.091772
CC(C)CCCCCCCC(C)OO,8.5824,8.499701,0.0096359356048834,0.0826989999999999
CC=C1C=C=CC=CC=C1C(=O)O,3.7981,3.657597,0.0369929530628672,0.140503
CC1=CCCC(C)CC(C)CCC1,7.3048,6.837242,0.064006937018831,0.467558
CCCCC1CCCCCCCCC(C)(C)CC1C,9.2794,9.81139,0.0573302070280085,0.531989999999999
C=CCCC=S(CCC)CC(=C)C(C)C,9.1631,4.951079,0.459672066030694,4.212021
COCCCC=NNC1C(C)CCCCC1N,7.8849,6.375429,0.191438172526933,1.509471
CCCCCCCCCCC(C)CCCCO,9.4969,9.049661,0.0470931901274919,0.447239
CC(CCCC1CCCC(C)O1)OO,9.0439,8.395813,0.0716601257995722,0.648087
COCCOCCCCC(CC(CO)OO)OCO,10.2149,8.928303,0.125952993676631,1.286597
CCC(CO)CCC(C)C(C)OC,8.0495,8.698501,0.0806262045145346,0.649001
CCCCCCCN(C)CCOC(C)OC,8.0516,7.946832,0.0130120497760454,0.104768000000001
CCCC(C)(C)C1CC(CC)C1C,8.7262,9.371406,0.0739388968281113,0.645206
CCC1CCC(C)CCC(OO)C(C)C1,8.2182,7.9861135,0.0282405455843361,0.232086499999999
CCC1C2N=C(C)N=CC=C2OC(CCCO)C1C,7.3152,4.846401,0.337488897829231,2.468799
CCC1CCCC1COCCCCC(C)C,9.6644,8.82402,0.0869562118970462,0.84038
CCOC(CN)CCCCC(C)C(C)N,8.8933,8.135116,0.085253435341873,0.758184
NC1CCCCCNCC1C=O,7.942,6.6188455,0.166602182976697,1.3231545
CCCCC(CC(C)C(C)N)SCSN,8.2244,7.166034,0.128686077811248,1.058366
CCCCCC1CC1OC(O)CCCCCOCOC,10.3278,8.820791,0.145917693554597,1.507009
CCCCCOCC(CCC)CCOC(CCC)CCC,10.5547,8.9563875,0.151431350977628,1.5983125
CCC(=CCCO)c1cccc(C)c1CC,4.3826,5.6717243,0.294146013658104,1.2891243
C=CC(CC)OCC1CCC(C)C1,6.9779,7.8524966,0.125338085096221,0.8745966
CC(O)C=C(CCC(C)CO)CP(C)C,6.5244,6.9550676,0.0660087723901845,0.4306676
C=C1CCCCCC(C)CC(C)C1,8.3254,7.2883854,0.124560334490192,1.0370146
CCCC(C(C)O)C(C)(C)CC,10.4157,8.609581,0.173403516455702,1.806119
CCCC(OC)OC(C)C1CCCC1,10.1396,9.004092,0.111987433775327,1.135508
O=c1ccsccnc2scc-2cc1,1.4579,2.8253121,0.937932737227354,1.3674121
C=C1CC(CC)=CC(NCO)C1C,6.4751,5.351907,0.173463455942268,1.123193
COC(CC(CO)SO)OCS,7.2303,7.1746163,0.0077014319153409,0.0556836999999995
CC1CCCC1CCCCC1CCCC1,9.9585,9.500523,0.0459885913013617,0.457977000000001
CC1OCCC2CC(C)C3(C)CC1C3C2,9.7799,9.011932,0.0785251001496053,0.767968
CCOCC(OCC)C(CC)CCOC,8.7283,9.127629,0.0457510947252422,0.399329
COCC(C)OCCCOCN(C)CCCO,7.2658,8.07885,0.111900932103893,0.81305
C=C(CC)CCCNC(C)C(C)C(C)CO,8.7896,6.9706964,0.206938148575614,1.8189036
CCOC(CCCCCCCC(C)C)C1CCC(O)C1,8.7543,8.886283,0.0150763534305886,0.131983
CCCCCC1CCCC1(CC)CC,8.8021,9.398696,0.0677788193430825,0.596596
C1=CC=NC(Nc2ccccc2)=CC=C1,3.6871,3.1604621,0.14283254019772,0.5266379
CC1=CC=CC=CC(C)COCCCCCC1,9.4969,4.6885295,0.50630948083853,4.8083705
CCC(O)CCCC1CCCCOCC1,8.2995,8.351986,0.0063239871554291,0.052486
C1=CCC=CCCCC=CCCCC=C1,4.1681,4.9991984,0.199395032925568,0.8310984
CCCCCC(C)CCC(N)CCCN,8.305,7.3317595,0.117187302490087,0.973240499999999
CN1CCCCCCCCCCCOC1,8.9736,7.7052765,0.141339430188797,1.2683235
CCCNC(CCCOCC)CC1C(C)CCC1O,9.3562,8.273449,0.115725514194673,1.082751
CCCCC(CCC)CCCOO,9.8694,8.5735235,0.131302457958605,1.2958765
CC=CCCC=C1CCCCCCCCC1,7.3339,6.0572643,0.174073231431717,1.2766357
CCCCNCCOCCCC(C)COCC,8.8376,8.031061,0.0912622009951399,0.806539000000001
CCC1(CCNCOC)CCC(C)CC1,9.0348,8.004981,0.113983592226215,1.029819
